Country and Regions,Country and Regions Name,Country and Regions - RegionId,Indicators,Indicators Name,Scale,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
GNQ,Equatorial Guinea,GQ,GC.REV.TOTL.GD.ZS,"Central government, total revenue and grants  (% of GDP)",units,Percentage of GDP,39.68754694,28.64234301,32.49740574,40.01188276,38.99812734,23.25721529,19.37340976,25.03794992,19.13750356,40.62567411,51.0642869,48.1938398,37.2711838,38.37133814,22.53184166,18.4743194,17.4361059,17.96620566,27.43564154,18.49486137,20.72150898,28.76529832,28.50233359,27.52471846,29.77273438,43.16327384,50.28320865,50.28320865,48.78407772,36.75474593,26.64585267,28.30735635,27.94896431,24.8556091,24.03881939,26.56350748,17.22959283,21.78700101,22.01002418,21.6268192,21.6171665
GNQ,Equatorial Guinea,GQ,GC.XPN.TOTL.GD.ZS,"Central government, total expenditure and net lending  (% of GDP)",units,Percentage of GDP,55.94111462,46.58724249,49.80975441,44.88381304,35.57012068,25.96532983,26.78148867,24.40795118,53.64628147,58.25447509,56.29290618,54.00070584,45.838536,52.56306242,28.47156233,23.93645101,23.32316077,14.75259509,35.08712707,18.68598936,12.13386395,12.50749277,15.62546749,15.00796746,17.51664933,17.55976954,21.44776858,23.94050277,24.52016272,39.84715722,31.1789141,27.49252799,35.19964793,30.70944104,28.86541321,29.9072242,20.94368547,24.68392864,22.87283851,22.12115701,21.35256815
GNQ,Equatorial Guinea,GQ,BG.CAB.CD,"Current account balance (Net, BoP, cur. US$)",millions,U.S. dollars,-20.5275,-29.3328,-34,-9,-14,-5.635668032,-2.158948888,-25.24054702,-14.8432231,-16.04018683,-18.99254046,-40.71860575,-10.57456254,2.842889768,-0.3818411509,-123.4041756,-344.0390263,-143.5035233,-397.8247192,-217.7067955,-196.411314,-714.7255351,18.44874939,-983.7578235,-1134.245829,-510.5711216,795.7668796,175.199893,183.8076295,-1460.964188,-3299.556019,-1210.343322,-251.9435128,-547.3696931,-929.021255,-2149.964216,-63.82178416,-148.6912851,-344.3730969,-369.2746673,-490.1431872
GNQ,Equatorial Guinea,GQ,BG.WEO.ADB.CAB.GDP.ZS,Current account balance (As % of GDP),units,Percentage of GDP,-80.5690558,-122.3252829,-119.2824352,-27.99838352,-39.35664749,-9.442483405,-2.940794646,-28.14322177,-15.3666837,-18.91400745,-17.6306121,-38.21227422,-8.17027724,2.174869984,-0.3942368075,-90.54310127,-154.0348428,-33.76553084,-111.6988768,-36.4806958,-16.67752586,-42.1345848,0.8829584109,-33.28831929,-21.62891954,-7.689640577,9.321081782,1.62572525,1.14724149,-9.721746552,-20.24448664,-5.674531823,-1.125269028,-2.493773131,-4.274014381,-16.31208167,-0.5670693289,-1.269672055,-2.651576521,-2.894571566,-3.878324004
GNQ,Equatorial Guinea,GQ,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",units,percentage,,16.69553778,38.26274551,60.05565356,59.51680969,63.68367029,-15.74306388,-8.980282517,-3.390708336,7.223527318,0.6936918361,0.9003972084,1.000330104,1.600415666,38.90014885,11.39950397,6.000011157,3.099995696,7.799996234,0.600001952,4.6,8.83341783,7.575850444,7.327289043,4.149687412,5.63700822,4.465469447,2.798,4.652076319,5.736795052,5.291609254,4.80450948,3.444556427,3.178790185,4.296265469,1.694678523,1.397839748,0.7,0.555129624,1.420913978,1.896407987
ERI,Eritrea,ER,NY.GDP.MKTP.KD.ZG,Real GDP growth (annual %),units,percentage,,,,,,,,,,,,,,,20.91809014,2.324579005,9.135800154,7.89996914,1.965547868,0.1868354668,-12.35461984,8.755436313,3.005428651,-2.655515364,1.451734363,2.574449601,-0.9692163728,1.42682175,-9.783029746,3.877,2.194,8.678,7.02,3.051,5,4.8,3.8,5.012,4.189,3.8,4.1
ERI,Eritrea,ER,NY.GDP.PCAP.KD.ZG,Real per Capita GDP Growth Rate (annual %),units,percentage,,,,,,,,,,,,,,,21.45122904,2.168417877,8.217574007,6.365064902,-0.0228009188,-2.180807765,-14.69346537,5.511143751,-0.3433657789,-5.874738522,-1.712743702,-0.2782987172,-3.346964519,-0.6900527535,-11.47336329,2.004515142,0.3202742063,6.641512489,4.995338455,1.056427207,2.897210203,2.617697302,1.544330381,2.646385476,1.79678614,1.420637823,1.751385052
ERI,Eritrea,ER,NY.GDP.MKTP.KD,"Gross domestic product, (constant prices US$)",millions,U.S. dollars,,,,,,,,,,,,,,541.47673,654.7433205,669.9633462,731.1698586,788.9320518,804.438889,805.9418661,706.3708124,768.216659,791.3048626,770.2916404,781.4742288,801.592889,793.8237195,805.1501689,726.3820884,754.543922,771.0986156,838.0145535,896.8431751,924.2058604,970.4161534,1016.996129,1055.641982,1108.550758,1154.987949,1198.877491,1248.031468
ERI,Eritrea,ER,NY.GDP.MKTP.CD,"Gross domestic product, current prices (current US$)",millions,U.S. dollars,,,,,,,,,,,,,782.5,483.3960438,560.1322326,623.9513565,748.5738858,767.4248732,809.3089569,793.7007993,706.3708123,752.3716821,729.3216689,870.2482922,1109.054002,1098.424709,1211.16188,1317.974493,1380.1,1856.69555,2117.097978,2609.308201,3060.534091,3515.613809,3963.935122,4442.127537,5004.535311,5812.656992,6721.67888,7719.508693,8116.135361
ERI,Eritrea,ER,NE.CON.TETC.CD,Final consumption expenditure  (current US$),millions,U.S. dollars,,,,,,,,,,,,,1133.504583,606.52,780.1206147,829.5784512,906.2211684,914.6995549,991.3556419,976.9540868,893.8653979,866.6419513,900.5581481,,,,,,1504.266344,,,,,,,,,,,,
ERI,Eritrea,ER,NE.CON.GOVT.CD,General government final consumption expenditure (current US$),millions,U.S. dollars,,,,,,,,,,,,,196.2635704,152.54,181.4729388,263.965643,268.8481848,219.1331868,390.3906271,481.0774959,387.068374,320.884038,289.2246673,,,,,,363.8293984,,,,,,,,,,,,
ERI,Eritrea,ER,NE.CON.PETC.CD,Household final consumption expenditure (current US$),millions,U.S. dollars,,,,,,,,,,,,,937.2410125,453.98,598.6476759,565.6128081,637.3729836,695.5663682,600.9650148,495.8765909,506.797024,545.7579132,611.3334807,,,,,,1140.436946,,,,,,,,,,,,
ERI,Eritrea,ER,NE.GDI.TOTL.CD,Gross capital formation (current US$),millions,U.S. dollars,,,,,,,,,,,,,70.42398704,83.16,151.190721,135.4682404,191.4968653,229.074929,241.4439884,248.7988068,155.3786673,265.2909351,215.5067701,,,,,,175.4708593,,,,,,,,,,,,
ERI,Eritrea,ER,NE.GDI.PVTE.CD,"Gross capital formation, Private sector  (current US$)",millions,U.S. dollars,,,,,,,,,,,,,32.16266076,-5.859803168,69.63111251,43.02622308,56.02386475,60.13123623,43.6736847,34.64152995,36.32950455,84.78292606,81.55058346,96.55081958,,,,,23.88490812,,,,,,,,,,,,
ERI,Eritrea,ER,NE.GDI.PUB.CD,"Gross capital formation, Public sector  (current US$)",millions,U.S. dollars,,,,,,,,,,,,,38.26132628,89.01980317,81.55960854,92.44201736,135.4730006,168.9436928,197.7703037,214.1572768,119.0491627,180.508009,133.9561866,,,,,,151.5859512,,,,,,,,,,,,
ERI,Eritrea,ER,NE.EXPO.GNFS.CD,Exports of goods and services (current US$),millions,U.S. dollars,,,,,,,,,,,,,102.9971426,149.52,168.5263266,134.5745433,202.9114199,216.8751815,110.6625928,65.95631733,68.31043831,81.30911315,85.92270532,,,,,,61.12127051,,,,,,,,,,,,
ERI,Eritrea,ER,NE.IMP.GNFS.CD,Imports of goods and services (current US$),millions,U.S. dollars,,,,,,,,,,,,,405.309012,349.88,498.3802962,498.520525,606.5300699,628.3299651,597.4800881,599.9376771,411.1836912,460.8703174,472.6659546,207.733813,,,,,360.6504013,,,,,,,,,,,,
ERI,Eritrea,ER,NE.CON.TETC.ZS,Final consumption expenditure  (% of GDP),units,Percentage of GDP,,,,,,,,,,,,,144.8568157,125.4706173,139.2743658,132.9556291,121.0596824,119.1907621,122.49409,123.0884595,126.5433654,115.1880077,123.478869,,,,,,108.9969092,,,,,,,,,,,,
ERI,Eritrea,ER,NE.CON.GOVT.ZS,General government final consumption expenditure (% of GDP),units,Percentage of GDP,,,,,,,,,,,,,25.08160644,31.55590576,32.39823175,42.30548428,35.91471596,28.55435032,48.23752706,60.6119455,54.79676782,42.64966979,39.65666724,,,,,,26.36253883,,,,,,,,,,,,
ERI,Eritrea,ER,NE.CON.PETC.ZS,Household final consumption expenditure  (% of GDP),units,Percentage of GDP,,,,,,,,,,,,,119.7752093,93.91471152,106.8761341,90.6501448,85.1449664,90.63641177,74.25656292,62.47651398,71.74659756,72.53833792,83.82220176,,,,,,82.63437039,,,,,,,,,,,,
ERI,Eritrea,ER,NE.GDI.TOTL.ZS,Gross capital formation (% of GDP),units,Percentage of GDP,,,,,,,,,,,,,8.999870548,17.20328519,26.99196944,21.71134641,25.58155834,29.84981814,29.83335181,31.34667459,21.99675646,35.26062203,29.54893284,,,,,,12.71435833,,,,,,,,,,,,
ERI,Eritrea,ER,NE.GDI.PVTE.ZS,"Gross capital formation, Private sector (% GDP)",units,Percentage of GDP,,,,,,,,,,,,,4.110244187,-1.212215789,12.43119186,6.895765612,7.484079503,7.835455734,5.396416823,4.364557775,5.143120854,11.2687556,11.18170307,11.09462902,,,,,1.730665033,,,,,,,,,,,,
ERI,Eritrea,ER,NE.GDI.PUB.ZS,"Gross capital formation, Public sector (% GDP)",units,Percentage of GDP,,,,,,,,,,,,,4.889626361,18.41550098,14.56077758,14.8155808,18.09747884,22.01436241,24.43693499,26.98211681,16.85363561,23.99186643,18.36722976,,,,,,10.9836933,,,,,,,,,,,,
ERI,Eritrea,ER,NE.EXPO.GNFS.ZS,Exports of goods and services (% of GDP),units,Percentage of GDP,,,,,,,,,,,,,13.16257414,30.93115923,30.08688249,21.56811455,27.10639841,28.26011888,13.67371408,8.309972396,9.670620178,10.8070406,11.78118092,,,,,,4.428756649,,,,,,,,,,,,
ERI,Eritrea,ER,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),units,Percentage of GDP,,,,,,,,,,,,,51.79667886,72.37957458,88.97547171,79.89733811,81.02474336,81.87511078,73.82595769,75.58738477,58.21074202,61.25567034,64.80898275,23.87063725,,,,,26.13219342,,,,,,,,,,,,
ERI,Eritrea,ER,GC.BAL.CASH.GD.CD,"Central government, Fiscal Balance (Current US $)",millions,U.S. dollars,,,,,,,,,,,,,41.62142857,15.30361178,25.36685325,-109.4484241,-104.7873611,-44.00577717,-274.6516702,-387.8828834,-279.5373687,-250.3477936,-192.1991189,-149.5591112,-184.1954951,-243.8235339,-170.4774634,-202.2150217,-291.600509,-273.4169867,-339.6460287,-422.1338807,-469.4553242,-532.2639306,-569.5778376,-631.6261145,-700.4848074,-800.4609944,-849.9562943,-954.8260302,-1169.940912
ERI,Eritrea,ER,GC.REV.TOTL.GD.CD,"Central government, total revenue and grants  (Current US $)",millions,U.S. dollars,,,,,,,,,,,,,239.2642857,267.2752478,255.9512987,281.3291139,291.064701,323.6817685,298.3991142,284.5161072,,,,,,,,356.9193802,335.1187481,,,,,,,,,,,,
ERI,Eritrea,ER,GC.XPN.TOTL.GD.CD,"Central government, total expenditure and net lending  (Current US $)",millions,U.S. dollars,,,,,,,,,,,,,197.6428571,251.971636,230.5844455,390.777538,395.8520622,367.6875457,573.0507844,672.3989906,,,,,,,170.4774634,522.2483252,581.4596277,,,,,,,,,,,,
ERI,Eritrea,ER,GC.BAL.CASH.GD.ZS,"Central government, Fiscal Balance (% of GDP)",units,Percentage of GDP,,,,,,,,,,,,,5.319032405,3.165853751,4.528725856,-17.54117896,-13.99826565,-5.734213042,-33.93656624,-48.87016414,-39.57374283,-33.27448382,-26.3531343,-17.18579772,-16.60834321,-22.19756456,-14.0755308,-15.34286306,-21.12894059,-14.726,-16.043,-16.178,-15.339,-15.14,-14.369,-14.219,-13.997,-13.771,-12.645,-12.369,-14.415
ERI,Eritrea,ER,GC.REV.TOTL.GD.ZS,"Central government, total revenue and grants  (% of GDP)",units,Percentage of GDP,,,,,,,,,,,,,30.57690552,55.29115333,45.69479915,45.08830873,38.88256143,42.17764889,36.8708528,35.84677091,,,,,,,,27.08090194,24.28220767,,,,,,,,,,,,
ERI,Eritrea,ER,GC.XPN.TOTL.GD.ZS,"Central government, total expenditure and net lending  (% of GDP)",units,Percentage of GDP,,,,,,,,,,,,,25.25787312,52.12529958,41.1660733,62.62948768,52.88082708,47.91186193,70.80741904,84.71693505,,,,,,,14.0755308,39.62507073,42.13170261,,,,,,,,,,,,
ERI,Eritrea,ER,BG.CAB.CD,"Current account balance (Net, BoP, cur. US$)",millions,U.S. dollars,,,,,,,,,,,,,,0,0,0,0,40.47615382,-166.8564206,-154.019252,-4.408204765,-34.40232769,49.60695184,84.18436179,-7.458158434,-7.386678635,-8.144812756,-95.00502518,-75.46010811,-141.3873661,-119.0232483,14.42947435,71.06560158,-3.234364704,22.09461159,-97.43499841,-6.761942447,38.53791586,21.77823957,-83.98825458,-171.8997469
ERI,Eritrea,ER,BG.WEO.ADB.CAB.GDP.ZS,Current account balance (As % of GDP),units,Percentage of GDP,,,,,,,,,,,,,,0,0,0,0,5.274282243,-20.6171474,-19.40520308,-0.6240638328,-4.572517614,6.801793221,9.673602642,-0.6724792857,-0.6724792857,-0.6724792857,-7.208411517,-5.467727564,-7.615,-5.622,0.553,2.322,-0.092,0.5573908481,-2.193430909,-0.1351162901,0.663,0.324,-1.088,-2.118
ERI,Eritrea,ER,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",units,percentage,,,,,,,,,,,,,,,11.62001372,10.69999167,10.30000308,3.700007527,9.499999573,8.357708874,19.94678871,14.6249231,16.87683725,22.66898097,25.11058756,12.505799,15.06389809,9.308187033,19.9252604,33.037,11.228,3.898,6.015,6.453,10,9,8.9,9,9,9,9
SWZ,eSwatini,SZ,NY.GDP.MKTP.KD.ZG,Real GDP growth (annual %),units,percentage,,14.64143983,1.172570147,1.202351694,6.161758053,3.79241517,12.2644771,14.60659019,6.569821144,12.91174847,9.752145659,1.756749497,3.112566325,3.028691229,2.397885193,4.914486966,3.4405034,3.289713352,2.740892438,2.733691255,2.038713273,0.9158663713,1.817594665,3.871190876,2.31100579,2.463295866,3.303149682,3.50377152,2.35717082,1.266285398,1.766138322,1.337046491,3.418638045,4.811173921,3.629164413,1.098729672,1.358317833,1.935831783,-0.4901026921,1.672954714,2.314226559
SWZ,eSwatini,SZ,NY.GDP.PCAP.KD.ZG,Real per Capita GDP Growth Rate (annual %),units,percentage,,11.33769023,-1.670132219,-1.731243636,2.780698968,0.0962313727,7.806269632,9.753904167,2.076601162,8.541900185,6.09647174,-1.029538998,0.789661675,1.022696604,0.4680590728,2.837800531,1.230853996,1.002616686,0.5364887669,0.8060142082,0.5161132699,-0.1619282156,1.063756572,3.253919795,1.595237132,1.46078214,1.953357163,1.874526798,0.5498188405,-0.6016098005,-0.109378062,-0.5168242013,1.52121255,2.890627138,1.737493691,-0.7342156341,-0.4594332186,0.1348774964,-2.215917856,-0.0531123083,0.6166134605
SWZ,eSwatini,SZ,NY.GDP.MKTP.KD,"Gross domestic product, (constant prices US$)",millions,U.S. dollars,507.2127694,581.4760218,588.2942361,595.3676018,632.0527129,656.0227759,736.480539,844.0552332,899.5081523,1015.650382,1114.698087,1134.28054,1169.585774,1205.008916,1233.903646,1294.54368,1339.0825,1383.134475,1421.044704,1459.891678,1489.654684,1503.29793,1530.621793,1589.875084,1626.61719,1666.685584,1721.738703,1782.064493,1824.070798,1847.16874,1879.792295,1904.925992,1970.048516,2064.830977,2139.767088,2163.277344,2192.661526,2235.107764,2224.153441,2261.362521,2313.695573
SWZ,eSwatini,SZ,NY.GDP.MKTP.CD,"Gross domestic product, current prices (current US$)",millions,U.S. dollars,976.0996636,984.9843421,935.7947684,1012.75177,874.5183399,621.6257783,661.31118,877.7856036,890.3709473,894.2847909,1116.231978,1159.373543,1287.114479,1360.280852,1421.436037,1700.931196,1615.13439,1720.218659,1577.272207,1536.525973,1489.654684,1290.55531,1174.143573,1795.937327,2429.189577,2580.727321,2949.833712,3396.947805,3262.33282,3537.423834,4610.222856,4786.096449,4754.60718,4416.058084,4298.162802,3927.439276,3854.124866,4335.25793,4529.770088,4648.046295,4799.026693
SWZ,eSwatini,SZ,NE.CON.TETC.CD,Final consumption expenditure  (current US$),millions,U.S. dollars,535.4588528,569.2326826,530.7417436,550.9379768,491.1609999,398.8149045,408.9224211,498.9120985,552.5914131,549.5142373,706.3679792,859.1543175,999.5929215,1083.751694,1105.773472,1346.418798,1392.614552,1387.118136,1301.26456,1372.718851,1422.140465,1179.136984,1002.950009,1471.154226,2119.941336,2557.695963,2832.390954,2923.743635,1804.328011,3470.127228,4529.273655,4776.833808,4661.581411,4137.779448,3959.134272,3469.320852,3519.660977,3812.646859,3875.58613,3929.511499,4083.978059
SWZ,eSwatini,SZ,NE.CON.GOVT.CD,General government final consumption expenditure (current US$),millions,U.S. dollars,167.0668601,127.4926036,114.1994069,122.6640337,105.0444661,77.0899624,95.27664845,115.646626,127.3691758,125.2001769,159.3540807,171.9105355,171.8437172,239.0031031,246.1417145,262.1936594,275.8091339,355.7322546,325.761358,305.1487197,277.9751089,231.8632368,195.9580779,275.5411613,367.1953891,605.924298,600.0749783,650.2185811,685.6504881,761.4628629,921.5023767,931.3294038,873.8775567,835.3833058,831.2579707,817.7234786,829.2310456,1038.415099,1064.998988,1066.893177,1121.411115
SWZ,eSwatini,SZ,NE.CON.PETC.CD,Household final consumption expenditure (current US$),millions,U.S. dollars,368.3919927,441.7400789,416.5423367,428.2739431,386.1165338,321.7249421,313.6457727,383.2654725,425.2222374,424.3140604,547.0138986,687.243782,827.7492043,844.7485908,859.6317572,1084.225139,1116.805418,1031.385881,975.5032023,1067.570131,1144.165356,947.2737471,806.9919309,1195.613065,1752.745947,1951.771665,2232.315975,2273.525054,1118.677523,2708.664365,3607.771278,3845.504404,3787.703854,3302.396142,3127.876301,2651.597373,2690.429931,2774.231759,2810.587142,2862.618322,2962.566944
SWZ,eSwatini,SZ,NE.GDI.TOTL.CD,Gross capital formation (current US$),millions,U.S. dollars,220.3418123,177.421692,162.282883,182.0303384,141.9391573,95.09690483,89.62683203,86.78654047,162.9667425,166.7759696,168.4754881,180.927962,253.3301075,245.0623367,246.3106905,272.2292527,273.662196,295.5754824,301.251022,258.139809,276.1883216,287.3351957,236.3030918,342.4307426,370.9549628,409.9576935,459.7453998,796.4962725,1118.677523,550.8242687,642.9592075,621.7822757,574.3385248,559.4591603,553.2935743,475.6276631,452.1404599,524.0360233,562.5613487,588.3621127,621.4224832
SWZ,eSwatini,SZ,NE.GDI.PVTE.CD,"Gross capital formation, Private sector  (current US$)",millions,U.S. dollars,86.7254826,67.5298968,58.26587462,68.85223989,55.2767736,32.92086499,39.41481709,36.2781686,105.0288232,100.9108773,90.60304868,88.96383624,113.6236024,128.0576936,119.4957039,162.6046751,169.5726585,188.5178381,184.2451033,145.6263549,190.6674947,209.5643854,166.1085127,239.1801087,175.3639174,244.4974559,301.2729831,590.8944763,265.271895,204.6491686,314.7342438,361.6258879,419.217863,414.1350345,373.3084418,316.8584096,300.369678,334.5783092,359.0473391,376.1749484,398.0024886
SWZ,eSwatini,SZ,NE.GDI.PUB.CD,"Gross capital formation, Public sector  (current US$)",millions,U.S. dollars,133.6163297,109.8917952,104.0170084,113.1780985,86.66238371,62.17603984,50.21201494,50.50837187,57.93791927,65.86509235,77.87243947,91.96412575,139.7065051,117.0046431,126.8149867,109.6245776,104.0895375,107.0576443,117.0059187,112.5134541,85.52082688,77.7708103,70.19457911,103.2506339,195.5910454,165.4602376,158.4724168,205.6017962,853.4056279,346.1751001,328.2249637,260.1563878,155.1206618,145.3241257,179.9851325,158.7692534,151.770782,189.4577141,203.5140096,212.1871643,223.4199946
SWZ,eSwatini,SZ,NE.EXPO.GNFS.CD,Exports of goods and services (current US$),millions,U.S. dollars,404.3452022,429.6913775,356.8731466,345.0318643,274.4563744,205.5611802,308.8799709,478.087258,531.9621548,586.1942746,659.9879412,685.1071227,736.8136858,777.4792364,836.6002028,1019.660389,951.3065929,1085.773314,1070.387173,1006.124908,1133.102396,1152.874025,1171.724838,1871.615057,2063.089375,1962.334064,1947.407295,2199.454635,1118.677523,1860.091598,2062.825042,2205.380058,2168.312038,2126.812428,2199.467029,1996.964274,1842.378438,2018.332165,2205.005579,2288.03377,2336.484502
SWZ,eSwatini,SZ,NE.IMP.GNFS.CD,Imports of goods and services (current US$),millions,U.S. dollars,618.1383942,604.8311185,546.4073235,557.7596266,458.6248034,336.7578464,358.2885126,479.6098289,555.4944644,605.5637745,652.8763354,816.6384193,987.9698879,1044.942376,1042.919905,1273.886228,1295.172526,1333.453415,1327.266347,1260.107243,1341.776499,1328.790895,1236.834366,428.824033,2124.796098,-2349.260398,2289.709937,2522.746737,1118.677523,2343.619261,2624.835048,2817.899692,2649.624793,2407.992952,2413.732074,2014.473513,1960.055008,2019.757117,2113.382969,2157.861087,2242.858352
